Proteins,LFQ intensity 28a,LFQ intensity 28b,LFQ intensity 28c,LFQ intensity 28d,LFQ intensity 29a,LFQ intensity 29b,LFQ intensity 29c,LFQ intensity 29d,LFQ intensity 30a,LFQ intensity 30b,LFQ intensity 30c,LFQ intensity 30d,LFQ intensity 7a,LFQ intensity 7b,LFQ intensity 7c,LFQ intensity 7d,LFQ intensity CTLa,LFQ intensity CTLb,LFQ intensity CTLc,LFQ intensity CTLd
NSUN2,29.59514446,29.92790082,29.78334884,29.05835047,28.36302439,29.85826485,29.30275713,27.55727741,29.6621406,30.26001911,29.84908983,28.91379212,28.27883559,30.07354795,29.29419187,27.94201275,28.0012063,27.67330519,25.05940817,0
TFAM,29.61775391,29.44612484,29.50536721,29.94726238,28.22287743,28.84780634,29.08009599,29.65205226,28.73072065,28.99924493,28.9698017,29.9294537,28.25970491,28.81194799,28.96069012,29.81187146,28.60893586,28.08501927,26.19648026,30.61605422
NOP2,29.42298077,30.08904183,31.24801982,30.2611407,27.36669707,29.4053149,29.52635969,22.56320838,27.98587441,29.66886662,30.17402817,28.72400099,26.65499061,28.78898979,29.7576721,28.45990546,24.7943175,28.12203528,24.80336294,23.81743574
NOP58,28.23562322,27.70865947,27.75027855,28.3514445,27.362272,27.32971369,26.95792602,27.6283275,27.63685536,27.16806119,27.21808013,27.0019579,26.79327586,27.48346905,26.59135045,27.90569631,27.30365005,0,0,27.59384529
NPM3,26.53516524,26.90598316,26.39837512,0,0,27.04301727,0,25.09896664,0,26.7876828,24.79372236,0,0,23.98372359,24.31437414,26.19159423,24.18820186,25.60495539,0,0
NRBP2,28.76859723,26.28919095,26.51522303,27.86455098,25.39306439,25.74524717,26.91033622,0,26.28434475,26.94993568,25.24081753,0,24.63211926,29.66229343,25.99038291,0,24.96269906,26.32129024,26.47928058,0
FAM98A,27.60745505,27.61610682,26.89527388,27.19704297,27.97858339,27.52619176,27.51495226,27.82729531,27.32911486,26.89145462,27.56732296,28.39312987,28.20387176,27.61519485,27.51945857,27.49213069,25.43539431,0,0,0
NSRP1,24.65889005,0,24.33783311,24.30152355,26.30251747,25.59798433,24.77670731,0,0,24.09964895,24.30417248,0,26.03071647,24.96802794,25.03821002,0,0,0,0,0
NSUN5,25.27366102,26.65485407,26.06441271,25.66719905,0,24.91209662,23.85604856,23.98233144,24.7278029,25.54627841,25.07009637,25.6467481,0,25.48965249,24.14491585,24.71381986,0,0,0,25.81738694
NUDT21,29.95240965,28.58470026,29.78800966,28.86434434,31.88004531,30.80085395,31.65655131,29.5405441,27.72136302,28.68471845,28.76433203,29.01006633,31.29542955,30.54010063,31.56683323,30.3912051,27.14889624,28.51532832,29.06591788,24.251042
MRPS10,29.04126866,30.35058068,29.39419353,29.65023843,28.72871128,30.28636891,29.98005544,28.34494263,27.91507526,30.58763584,29.02978493,29.52275428,28.18006546,29.65282159,29.264187,30.164589,24.90062694,24.70160471,23.82861533,0
HNRNPH3,27.68705707,29.26691426,28.94290766,26.69909096,28.65996531,29.94990786,29.44330146,26.72767309,27.13055375,29.1212449,28.38886736,27.3801392,28.17944862,29.67799891,29.8442334,27.50514002,26.44919072,28.29644737,28.74899997,24.56476726
NUSAP1,27.61111904,26.05705437,25.88266674,25.52635596,23.52766885,24.47072738,24.41577116,0,24.01622816,24.92479004,24.34224887,25.33442715,0,25.9507812,24.09208544,24.71507761,0,0,0,0
NAP1L1,29.36342132,30.26282144,29.31003684,29.60669643,28.83297855,30.88132234,29.72755949,31.32452991,28.76043495,30.20268139,29.34515419,29.72749458,28.17474255,30.87195558,29.78403566,29.25076649,27.96405517,29.41876548,29.21782598,27.26015375
MRPL19,29.11000934,27.71626884,29.21930403,28.58383993,28.18565235,28.30229956,28.66519407,27.12986626,28.64543619,28.81772238,29.97172128,28.92481835,28.16849164,28.20321834,28.50032275,29.52718039,24.71282336,0,0,0
SF3A3,25.381295,27.38714238,27.0372676,25.25954329,28.11703872,29.23228719,28.79764199,26.68110284,24.22949362,27.64003173,26.46418164,25.60600097,28.12149194,28.83095571,29.10354595,25.18362842,26.21952099,28.41086381,27.78861649,23.93310062
NVL,26.63478004,27.31501367,27.74143314,27.51532832,21.42818431,24.88087004,24.35628915,0,23.76364842,25.40119411,0,25.93910048,0,25.16215588,24.52653506,24.30298803,0,0,0,0
LARP4,28.0204098,27.72318732,27.80199494,26.36068235,28.04218237,28.05796331,27.9062126,27.35329681,27.66417696,28.09143991,28.22144913,25.37726217,28.09078399,28.14773238,28.22361406,27.59541127,0,0,23.70714593,26.40901924
CCT5,27.51065818,28.26149942,27.61400141,27.5588106,27.70239762,28.70352016,28.47278137,28.7321126,27.52783288,28.5923489,28.37011094,26.92976407,28.07183598,28.92888921,29.18688046,25.68351425,30.01331829,30.63832358,30.19166481,0
NDUFA4,27.34832388,25.83520944,25.21582357,26.30471213,27.28020821,25.01975258,25.1802552,25.85428973,27.43364453,24.92831885,27.11555125,26.52541531,28.05232484,25.62237674,25.48200755,24.19452783,27.21669332,0,25.63890009,27.53852891
BUB3,28.31937051,27.30539076,26.46129583,25.16196374,28.30578213,28.6646178,28.41691489,26.29507259,26.51963853,27.6809017,26.39997268,25.15904012,28.05149532,29.13948582,28.61305297,24.78860404,26.38779976,26.66356636,26.49356671,24.22435032
MRPL4,28.45501291,28.79736369,29.24429273,28.85940578,28.28016395,29.61463336,28.44098731,26.72793271,28.14175285,29.82122463,29.9433549,29.44762313,28.03569552,28.21103986,27.71940585,29.72738096,25.91952605,24.67174059,25.68968516,24.64586905
MSI2,28.16849164,28.68575459,28.64581409,28.66627819,27.99614968,28.55508431,28.32100632,26.93483348,28.01749242,29.04627395,28.20876296,28.79680694,28.00870473,28.15049501,28.31185646,27.80998739,0,24.31084295,26.02966383,0
MRPL3,28.66203871,28.86923664,29.2405901,29.55253979,28.36732216,28.93851171,28.60275577,27.81170306,28.62623986,29.18456507,29.94586806,29.58945862,28.0056565,28.77890785,28.53708513,29.63961782,25.56575522,24.9943379,0,0
IQGAP3,23.25008788,22.91203265,24.53676656,24.95743899,28.28162375,23.36105063,24.51520799,25.50166714,29.33562441,0,27.50058869,24.83624533,28.00362076,22.75366644,24.96225777,24.34245235,23.40678319,0,25.44126441,24.76835114
OPA1,24.32347373,24.19159423,0,0,24.3743794,0,23.29277546,0,25.38271373,24.66990407,25.21174544,0,24.68517311,24.98350615,24.33053453,0,25.20538281,0,0,0
P4HA1,28.3933754,25.95613205,25.74113736,24.77434631,28.8485527,27.93859584,27.82959548,26.23660884,29.18690406,26.51933859,24.82245297,25.23304647,28.96074535,27.37600374,27.73679653,26.93213201,25.3959101,24.84775856,0,0
PABPC1,34.66484876,34.47972821,34.58877535,33.84239865,35.38647828,34.85749383,35.18330985,34.08472472,34.36149831,34.00403618,34.58502947,34.16690971,35.45519178,34.52449272,35.40606672,35.09293668,31.84093667,31.97824924,32.35413272,30.47605009
MRPL47,28.72018903,27.86224678,28.52731091,29.10432109,27.55588884,28.14394336,27.484545,27.49373466,28.46929173,27.87402443,29.25153417,29.60103831,27.98592869,28.49373466,28.11107962,29.46296953,25.20041463,0,0,25.8916632
PABPC4,32.55652391,32.51024788,32.50329752,31.61478252,33.21307847,32.76323209,33.13231395,31.66208116,32.20629614,32.37715252,32.3648932,32.22357379,33.38123311,32.57853222,33.12761736,32.76358827,29.30334521,29.87050122,30.02788841,27.20144329
PPP1CB,27.67902311,27.16403747,27.51103537,28.33313078,27.95881111,27.89440675,26.81213166,29.84051654,27.0456232,27.65839979,27.23233294,27.30417248,27.9763998,27.24254482,27.04092913,27.93809101,26.20627751,28.03977936,29.02883698,0
SMC3,28.43217147,28.57463106,28.51720717,28.49899233,28.09707859,28.00303093,27.81994653,27.54008215,28.37069299,28.16648178,29.11830186,28.95449116,27.97634517,28.29267894,28.39353906,27.18725812,28.84137167,28.68491905,27.52828014,0
RSL1D1,30.11916808,30.65206936,31.5974818,30.67126481,28.87604638,29.95712344,30.4470713,28.13138812,29.1749568,30.42732368,30.10011534,30.20746026,27.96460607,29.56001411,30.56410945,29.9549071,25.93755234,28.92481835,26.986851,0
ITPR2,0,0,24.10069185,25.2281361,24.10541557,0,24.56691667,27.09275085,23.73283071,24.51020543,0,0,24.43961685,24.22376134,24.44966303,0,25.11755401,0,0,0
MRPS6,29.79696161,29.7554612,29.43660598,30.35394876,28.34557722,29.68309589,30.00370117,28.2780823,28.15865499,29.53997126,29.8641672,30.25078907,27.95471301,29.74691984,28.99800762,30.65155625,25.12376273,24.25378517,25.09148026,24.58726386
PABPC4L,0,28.53823287,26.94637017,0,0,27.75830771,27.85156406,25.544835,0,27.26740551,27.78256796,0,0,27.87946846,28.6978987,27.87290967,0,25.61795704,25.76766943,0
MCM6,28.80433578,28.19990003,0,0,27.70385015,27.57895504,27.46170175,0,28.8847756,29.96195983,26.09605318,0,27.94212465,29.11249714,27.94016526,28.5124301,31.2046065,29.17762031,0,0
LAMTOR1,21.90297417,22.74775865,0,23.99877703,23.96463911,25.28277285,0,28.43555327,23.9703559,0,0,0,21.65412203,22.00484041,0,25.54389158,24.92646504,0,0,0
MRPL11,29.64727322,29.07349687,30.2228544,29.1912883,28.3799327,28.77539543,29.75849834,28.20106932,28.92626142,29.33229861,30.14734422,29.42888154,27.91370654,28.72919767,29.62023851,29.94586806,25.61245549,0,22.52046906,0
TRMT1L,29.37660411,29.03593144,28.89440675,29.52568786,28.36172837,27.91541724,27.49533685,26.78156783,28.74185099,28.37193945,29.2332248,28.95418606,27.90173199,28.81656325,27.75722701,28.49167208,24.42201034,26.60865392,0,0
CIRBP,29.41171249,29.18271956,29.33711427,29.0986605,27.80777853,29.60801935,28.85150449,27.9446958,27.26874444,29.26284384,27.78737144,29.30801959,27.89567836,29.42013178,28.88684068,28.0001319,27.64849089,28.37335081,26.44807231,28.60491298
MRPL18,28.84107168,27.86732296,27.80765571,27.18290895,27.58520188,27.62121718,27.92671386,25.78828043,27.74810428,27.71469778,29.06368267,28.33866634,27.88314471,27.13388833,27.40689669,28.81053908,25.39312987,0,0,0
MRPL50,27.19882344,28.34375732,28.03747708,27.75410753,26.61946909,27.89631374,28.1759324,26.17784363,27.00142108,28.62564782,29.08408159,27.75589092,27.87332047,28.23343054,26.92739224,28.33069693,25.74880808,24.92574095,0,0
MRTO4,29.87395111,28.81032456,30.06714961,30.72216143,28.41985059,28.80267294,28.45896738,28.53400763,28.69740164,28.89686225,29.60877728,30.05827304,27.86838315,29.21342907,28.78858537,30.17521861,25.67079562,26.78244299,0,25.32165152
PABPN1,29.50591611,28.99188622,30.29635984,29.14350552,32.11244121,31.53059805,31.71223136,29.32658851,28.89902541,30.00396918,29.58396543,29.30814982,31.3766869,30.08347304,30.51962729,30.37378639,27.11842564,28.41187409,29.29202064,26.30785895
PAIP1,27.36427749,27.90265223,27.61540536,25.82597408,29.36836338,28.78973611,28.87422968,27.62107741,26.7796907,27.19554192,27.55946719,25.82480942,28.35489462,28.22273927,28.83921037,28.41546494,26.09952856,0,0,0
LRRFIP2,0,24.01350465,0,29.84820942,23.92170658,28.14976851,0,32.31221902,25.43828475,22.27588578,23.19463303,22.95230188,23.69699723,22.05215276,22.06828495,28.5346014,25.77648143,22.21815405,0,0
PAXBP1,26.71672675,26.3704602,25.54093941,26.80685717,29.26481339,27.31587746,29.1639895,27.6283275,24.48621881,22.32534169,24.20769297,26.38605706,29.69634066,28.42830253,29.21008772,29.96182187,22.97997915,0,0,0
SMC2,28.3141926,28.71102529,28.32147949,28.028916,27.4898362,28.23981657,27.78012892,27.43404239,28.21113272,28.32543091,28.66112134,28.04223457,27.83110676,28.81641066,28.72676406,27.15392879,28.99625745,29.11552644,28.14719864,0
MRPL15,29.61775391,30.15653493,30.73844037,29.60828379,28.43025824,29.9044048,29.39941862,27.14666469,28.00431752,30.397237,30.35867186,30.21454113,27.82971645,29.42922085,29.46443096,29.68152177,24.14398227,25.730319,27.51472657,26.34918483
PCBP2,29.00488004,29.67172035,29.12794939,27.08029935,29.20743699,29.81583069,28.73453722,25.6002834,29.31179151,29.22133389,29.12331873,27.35984498,29.39941862,29.58530935,29.535955,27.41562612,27.95864519,28.20885597,28.70246367,24.5380108
MAP7,27.8878576,26.29907942,25.90299716,26.71881818,27.19638646,25.66343063,25.51092977,25.66830872,26.98457127,25.46516306,25.4310637,27.06085159,26.55929213,25.09522831,25.8117643,26.58376822,25.46057738,25.09228711,26.45708938,0
